t,target_q0,target_q1,target_q2,target_q3,measured_q0,measured_q1,measured_q2,measured_q3,target_o0,target_o1,target_o2,target_o3,measured_o0,measured_o1,measured_o2,measured_o3
1.500000,-0.407305,-0.921786,1.018620,-1.667669,-0.417155,-0.905762,0.992786,-1.657976,0.366926,0.800000,0.600000,-1.000000,0.376431,0.800053,0.600006,-1.000000
1.510000,-0.405946,-0.923896,1.022009,-1.668948,-0.416034,-0.907576,0.995703,-1.659077,0.365625,0.800000,0.600000,-1.000000,0.375349,0.800056,0.600000,-1.000000
1.520000,-0.404562,-0.926031,1.025435,-1.670239,-0.414887,-0.909421,0.998670,-1.660198,0.364301,0.800000,0.600000,-1.000000,0.374243,0.800060,0.599995,-1.000000
1.530000,-0.403153,-0.928190,1.028897,-1.671541,-0.413713,-0.911298,1.001688,-1.661336,0.362955,0.800000,0.600000,-1.000000,0.373113,0.800063,0.599990,-1.000000
1.540000,-0.401719,-0.930373,1.032393,-1.672854,-0.412514,-0.913206,1.004753,-1.662492,0.361587,0.800000,0.600000,-1.000000,0.371959,0.800067,0.599986,-1.000000
1.550000,-0.400260,-0.932580,1.035924,-1.674177,-0.411289,-0.915143,1.007865,-1.663664,0.360197,0.800000,0.600000,-1.000000,0.370782,0.800071,0.599982,-1.000000
1.560000,-0.398777,-0.934809,1.039486,-1.675510,-0.410037,-0.917110,1.011022,-1.664853,0.358784,0.800000,0.600000,-1.000000,0.369581,0.800075,0.599978,-1.000000
1.570000,-0.397268,-0.937060,1.043080,-1.676852,-0.408760,-0.919105,1.014222,-1.666056,0.357350,0.800000,0.600000,-1.000000,0.368356,0.800079,0.599975,-1.000000
1.580000,-0.395735,-0.939332,1.046703,-1.678202,-0.407458,-0.921127,1.017465,-1.667275,0.355895,0.800000,0.600000,-1.000000,0.367109,0.800083,0.599971,-1.000000
1.590000,-0.394177,-0.941625,1.050355,-1.679561,-0.406130,-0.923177,1.020750,-1.668507,0.354418,0.800000,0.600000,-1.000000,0.365838,0.800087,0.599969,-1.000000
1.600000,-0.392594,-0.943937,1.054034,-1.680927,-0.404776,-0.925253,1.024073,-1.669752,0.352919,0.800000,0.600000,-1.000000,0.364545,0.800091,0.599966,-1.000000
1.610000,-0.390987,-0.946269,1.057739,-1.682300,-0.403397,-0.927355,1.027435,-1.671011,0.351400,0.800000,0.600000,-1.000000,0.363229,0.800095,0.599963,-1.000000
1.620000,-0.389356,-0.948618,1.061469,-1.683680,-0.401993,-0.929481,1.030834,-1.672281,0.349860,0.800000,0.600000,-1.000000,0.361891,0.800100,0.599961,-1.000000
1.630000,-0.387700,-0.950985,1.065222,-1.685066,-0.400564,-0.931632,1.034268,-1.673563,0.348298,0.800000,0.600000,-1.000000,0.360530,0.800104,0.599959,-1.000000
1.640000,-0.386020,-0.953370,1.068998,-1.686457,-0.399109,-0.933805,1.037737,-1.674856,0.346716,0.800000,0.600000,-1.000000,0.359147,0.800108,0.599957,-1.000000
1.650000,-0.384315,-0.955770,1.072795,-1.687854,-0.397630,-0.936002,1.041239,-1.676159,0.345114,0.800000,0.600000,-1.000000,0.357742,0.800113,0.599955,-1.000000
1.660000,-0.382586,-0.958186,1.076613,-1.689254,-0.396126,-0.938220,1.044771,-1.677473,0.343491,0.800000,0.600000,-1.000000,0.356315,0.800117,0.599953,-1.000000
1.670000,-0.380834,-0.960617,1.080448,-1.690659,-0.394596,-0.940460,1.048333,-1.678795,0.341847,0.800000,0.600000,-1.000000,0.354866,0.800121,0.599951,-1.000000
1.680000,-0.379057,-0.963061,1.084302,-1.692068,-0.393043,-0.942720,1.051925,-1.680127,0.340184,0.800000,0.600000,-1.000000,0.353396,0.800125,0.599949,-1.000000
1.690000,-0.377256,-0.965520,1.088172,-1.693480,-0.391464,-0.945000,1.055545,-1.681466,0.338501,0.800000,0.600000,-1.000000,0.351904,0.800129,0.599947,-1.000000
1.700000,-0.375432,-0.967991,1.092058,-1.694894,-0.389861,-0.947299,1.059191,-1.682813,0.336798,0.800000,0.600000,-1.000000,0.350391,0.800134,0.599945,-1.000000
1.710000,-0.373584,-0.970475,1.095958,-1.696311,-0.388233,-0.949617,1.062864,-1.684166,0.335075,0.800000,0.600000,-1.000000,0.348857,0.800138,0.599944,-1.000000
1.720000,-0.371712,-0.972970,1.099872,-1.697729,-0.386581,-0.951952,1.066560,-1.685526,0.333333,0.800000,0.600000,-1.000000,0.347302,0.800142,0.599942,-1.000000
1.730000,-0.369816,-0.975477,1.103798,-1.699148,-0.384904,-0.954304,1.070279,-1.686892,0.331571,0.800000,0.600000,-1.000000,0.345727,0.800147,0.599941,-1.000000
1.740000,-0.367896,-0.977993,1.107735,-1.700568,-0.383204,-0.956673,1.074021,-1.688263,0.329790,0.800000,0.600000,-1.000000,0.344131,0.800151,0.599940,-1.000000
1.750000,-0.365954,-0.980520,1.111683,-1.701989,-0.381479,-0.959058,1.077783,-1.689639,0.327991,0.800000,0.600000,-1.000000,0.342514,0.800155,0.599938,-1.000000
1.760000,-0.363987,-0.983055,1.115639,-1.703410,-0.379730,-0.961458,1.081564,-1.691020,0.326172,0.800000,0.600000,-1.000000,0.340877,0.800160,0.599937,-1.000000
1.770000,-0.361998,-0.985599,1.119604,-1.704830,-0.377956,-0.963872,1.085363,-1.692405,0.324334,0.800000,0.600000,-1.000000,0.339220,0.800164,0.599936,-1.000000
1.780000,-0.359985,-0.988151,1.123575,-1.706249,-0.376159,-0.966300,1.089179,-1.693794,0.322478,0.800000,0.600000,-1.000000,0.337543,0.800168,0.599935,-1.000000
1.790000,-0.357949,-0.990709,1.127551,-1.707668,-0.374338,-0.968741,1.093011,-1.695185,0.320604,0.800000,0.600000,-1.000000,0.335846,0.800172,0.599933,-1.000000
1.800000,-0.355890,-0.993275,1.131533,-1.709085,-0.372493,-0.971194,1.096859,-1.696579,0.318711,0.800000,0.600000,-1.000000,0.334129,0.800176,0.599932,-1.000000
1.810000,-0.353807,-0.995846,1.135519,-1.710499,-0.370625,-0.973659,1.100720,-1.697975,0.316800,0.800000,0.600000,-1.000000,0.332393,0.800180,0.599931,-1.000000
1.820000,-0.351702,-0.998423,1.139508,-1.711911,-0.368732,-0.976136,1.104594,-1.699373,0.314871,0.800000,0.600000,-1.000000,0.330637,0.800185,0.599930,-1.000000
1.830000,-0.349574,-1.001004,1.143499,-1.713321,-0.366817,-0.978623,1.108481,-1.700772,0.312924,0.800000,0.600000,-1.000000,0.328862,0.800189,0.599929,-1.000000
1.840000,-0.347423,-1.003590,1.147492,-1.714727,-0.364877,-0.981119,1.112377,-1.702171,0.310960,0.800000,0.600000,-1.000000,0.327068,0.800193,0.599928,-1.000000
1.850000,-0.345249,-1.006179,1.151484,-1.716130,-0.362915,-0.983625,1.116284,-1.703571,0.308978,0.800000,0.600000,-1.000000,0.325256,0.800197,0.599928,-1.000000
1.860000,-0.343053,-1.008772,1.155475,-1.717529,-0.360928,-0.986140,1.120199,-1.704970,0.306978,0.800000,0.600000,-1.000000,0.323424,0.800202,0.599927,-1.000000
1.870000,-0.340834,-1.011366,1.159465,-1.718924,-0.358919,-0.988663,1.124122,-1.706369,0.304961,0.800000,0.600000,-1.000000,0.321574,0.800206,0.599926,-1.000000
1.880000,-0.338593,-1.013963,1.163452,-1.720314,-0.356886,-0.991193,1.128050,-1.707768,0.302928,0.800000,0.600000,-1.000000,0.319705,0.800210,0.599925,-1.000000
1.890000,-0.336329,-1.016560,1.167435,-1.721700,-0.354831,-0.993729,1.131983,-1.709166,0.300877,0.800000,0.600000,-1.000000,0.317818,0.800214,0.599924,-1.000000
1.900000,-0.334043,-1.019158,1.171413,-1.723080,-0.352752,-0.996272,1.135921,-1.710562,0.298809,0.800000,0.600000,-1.000000,0.315913,0.800218,0.599923,-1.000000
1.910000,-0.331735,-1.021756,1.175386,-1.724455,-0.350650,-0.998821,1.139863,-1.711955,0.296725,0.800000,0.600000,-1.000000,0.313989,0.800222,0.599923,-1.000000
1.920000,-0.329405,-1.024354,1.179353,-1.725824,-0.348526,-1.001374,1.143808,-1.713346,0.294624,0.800000,0.600000,-1.000000,0.312048,0.800226,0.599922,-1.000000
1.930000,-0.327052,-1.026951,1.183313,-1.727188,-0.346378,-1.003932,1.147754,-1.714735,0.292507,0.800000,0.600000,-1.000000,0.310090,0.800230,0.599921,-1.000000
1.940000,-0.324678,-1.029546,1.187265,-1.728544,-0.344208,-1.006493,1.151701,-1.716120,0.290374,0.800000,0.600000,-1.000000,0.308113,0.800234,0.599921,-1.000000
1.950000,-0.322282,-1.032139,1.191208,-1.729894,-0.342016,-1.009058,1.155647,-1.717501,0.288225,0.800000,0.600000,-1.000000,0.306119,0.800238,0.599920,-1.000000
1.960000,-0.319864,-1.034730,1.195142,-1.731237,-0.339801,-1.011625,1.159592,-1.718878,0.286059,0.800000,0.600000,-1.000000,0.304108,0.800242,0.599920,-1.000000
1.970000,-0.317424,-1.037317,1.199065,-1.732573,-0.337563,-1.014194,1.163536,-1.720252,0.283878,0.800000,0.600000,-1.000000,0.302080,0.800246,0.599920,-1.000000
1.980000,-0.314963,-1.039901,1.202977,-1.733901,-0.335303,-1.016765,1.167476,-1.721620,0.281682,0.800000,0.600000,-1.000000,0.300035,0.800250,0.599919,-1.000000
1.990000,-0.312481,-1.042480,1.206877,-1.735221,-0.333021,-1.019336,1.171411,-1.722985,0.279470,0.800000,0.600000,-1.000000,0.297973,0.800254,0.599919,-1.000000
2.000000,-0.309977,-1.045054,1.210763,-1.736534,-0.330716,-1.021908,1.175341,-1.724345,0.277242,0.800000,0.600000,-1.000000,0.295895,0.800257,0.599918,-1.000000
2.010000,-0.307452,-1.047622,1.214636,-1.737839,-0.328390,-1.024480,1.179266,-1.725699,0.275000,0.800000,0.600000,-1.000000,0.293799,0.800261,0.599918,-1.000000
2.020000,-0.304905,-1.050185,1.218494,-1.739135,-0.326041,-1.027050,1.183184,-1.727047,0.272743,0.800000,0.600000,-1.000000,0.291688,0.800265,0.599917,-1.000000
2.030000,-0.302338,-1.052741,1.222337,-1.740422,-0.323671,-1.029619,1.187095,-1.728389,0.270470,0.800000,0.600000,-1.000000,0.289560,0.800268,0.599917,-1.000000
2.040000,-0.299750,-1.055291,1.226165,-1.741700,-0.321279,-1.032186,1.190998,-1.729724,0.268183,0.800000,0.600000,-1.000000,0.287417,0.800272,0.599917,-1.000000
2.050000,-0.297141,-1.057833,1.229976,-1.742969,-0.318865,-1.034751,1.194891,-1.731053,0.265882,0.800000,0.600000,-1.000000,0.285257,0.800276,0.599916,-1.000000
2.060000,-0.294511,-1.060367,1.233769,-1.744228,-0.316430,-1.037313,1.198775,-1.732375,0.263566,0.800000,0.600000,-1.000000,0.283082,0.800279,0.599916,-1.000000
2.070000,-0.291861,-1.062892,1.237545,-1.745478,-0.313973,-1.039870,1.202648,-1.733689,0.261235,0.800000,0.600000,-1.000000,0.280891,0.800283,0.599916,-1.000000
2.080000,-0.289190,-1.065409,1.241301,-1.746718,-0.311495,-1.042424,1.206509,-1.734996,0.258891,0.800000,0.600000,-1.000000,0.278684,0.800287,0.599916,-1.000000
2.090000,-0.286499,-1.067916,1.245039,-1.747948,-0.308995,-1.044973,1.210358,-1.736295,0.256533,0.800000,0.600000,-1.000000,0.276463,0.800291,0.599916,-1.000000
2.100000,-0.283787,-1.070413,1.248756,-1.749168,-0.306474,-1.047517,1.214194,-1.737586,0.254161,0.800000,0.600000,-1.000000,0.274226,0.800294,0.599916,-1.000000
2.110000,-0.281056,-1.072899,1.252452,-1.750377,-0.303932,-1.050056,1.218015,-1.738870,0.251775,0.800000,0.600000,-1.000000,0.271974,0.800297,0.599916,-1.000000
2.120000,-0.278304,-1.075374,1.256126,-1.751576,-0.301370,-1.052587,1.221821,-1.740146,0.249376,0.800000,0.600000,-1.000000,0.269707,0.800301,0.599916,-1.000000
2.130000,-0.275533,-1.077838,1.259777,-1.752765,-0.298786,-1.055112,1.225612,-1.741413,0.246963,0.800000,0.600000,-1.000000,0.267426,0.800304,0.599916,-1.000000
2.140000,-0.272742,-1.080290,1.263406,-1.753942,-0.296181,-1.057630,1.229387,-1.742670,0.244537,0.800000,0.600000,-1.000000,0.265130,0.800307,0.599916,-1.000000
2.150000,-0.269931,-1.082729,1.267012,-1.755108,-0.293556,-1.060140,1.233145,-1.743919,0.242099,0.800000,0.600000,-1.000000,0.262820,0.800311,0.599916,-1.000000
2.160000,-0.267101,-1.085156,1.270593,-1.756263,-0.290911,-1.062642,1.236886,-1.745158,0.239647,0.800000,0.600000,-1.000000,0.260495,0.800314,0.599916,-1.000000
2.170000,-0.264251,-1.087569,1.274150,-1.757407,-0.288245,-1.065134,1.240608,-1.746387,0.237182,0.800000,0.600000,-1.000000,0.258157,0.800317,0.599916,-1.000000
2.180000,-0.261383,-1.089968,1.277681,-1.758539,-0.285559,-1.067618,1.244311,-1.747607,0.234705,0.800000,0.600000,-1.000000,0.255804,0.800321,0.599916,-1.000000
2.190000,-0.258495,-1.092353,1.281186,-1.759659,-0.282852,-1.070091,1.247995,-1.748816,0.232216,0.800000,0.600000,-1.000000,0.253438,0.800324,0.599917,-1.000000
2.200000,-0.255588,-1.094723,1.284665,-1.760767,-0.280126,-1.072554,1.251658,-1.750016,0.229714,0.800000,0.600000,-1.000000,0.251058,0.800327,0.599917,-1.000000
2.210000,-0.252663,-1.097078,1.288116,-1.761864,-0.277380,-1.075007,1.255300,-1.751204,0.227200,0.800000,0.600000,-1.000000,0.248664,0.800330,0.599917,-1.000000
2.220000,-0.249719,-1.099417,1.291540,-1.762948,-0.274613,-1.077448,1.258920,-1.752383,0.224674,0.800000,0.600000,-1.000000,0.246258,0.800334,0.599918,-1.000000
2.230000,-0.246756,-1.101740,1.294935,-1.764020,-0.271828,-1.079877,1.262518,-1.753551,0.222136,0.800000,0.600000,-1.000000,0.243838,0.800337,0.599918,-1.000000
2.240000,-0.243775,-1.104046,1.298301,-1.765080,-0.269022,-1.082294,1.266093,-1.754707,0.219587,0.800000,0.600000,-1.000000,0.241405,0.800340,0.599919,-1.000000
2.250000,-0.240776,-1.106335,1.301638,-1.766127,-0.266198,-1.084698,1.269643,-1.755855,0.217026,0.800000,0.600000,-1.000000,0.238959,0.800343,0.599919,-1.000000
2.260000,-0.237759,-1.108606,1.304944,-1.767162,-0.263354,-1.087089,1.273168,-1.756990,0.214453,0.800000,0.600000,-1.000000,0.236500,0.800346,0.599919,-1.000000
2.270000,-0.234724,-1.110859,1.308219,-1.768185,-0.260491,-1.089466,1.276669,-1.758115,0.211869,0.800000,0.600000,-1.000000,0.234029,0.800349,0.599919,-1.000000
2.280000,-0.231671,-1.113094,1.311464,-1.769195,-0.257609,-1.091829,1.280144,-1.759228,0.209275,0.800000,0.600000,-1.000000,0.231545,0.800351,0.599920,-1.000000
2.290000,-0.228601,-1.115310,1.314676,-1.770192,-0.254708,-1.094177,1.283593,-1.760329,0.206669,0.800000,0.600000,-1.000000,0.229050,0.800354,0.599920,-1.000000
2.300000,-0.225513,-1.117507,1.317857,-1.771175,-0.251789,-1.096510,1.287015,-1.761419,0.204052,0.800000,0.600000,-1.000000,0.226542,0.800357,0.599921,-1.000000
2.310000,-0.222409,-1.119684,1.321005,-1.772146,-0.248851,-1.098827,1.290410,-1.762496,0.201425,0.800000,0.600000,-1.000000,0.224022,0.800360,0.599921,-1.000000
2.320000,-0.219287,-1.121841,1.324119,-1.773104,-0.245894,-1.101129,1.293777,-1.763561,0.198787,0.800000,0.600000,-1.000000,0.221490,0.800363,0.599922,-1.000000
2.330000,-0.216148,-1.123978,1.327200,-1.774048,-0.242920,-1.103413,1.297115,-1.764615,0.196139,0.800000,0.600000,-1.000000,0.218946,0.800366,0.599923,-1.000000
2.340000,-0.212993,-1.126093,1.330247,-1.774980,-0.239927,-1.105681,1.300425,-1.765655,0.193481,0.800000,0.600000,-1.000000,0.216391,0.800369,0.599923,-1.000000
2.350000,-0.209821,-1.128187,1.333259,-1.775898,-0.236916,-1.107932,1.303704,-1.766684,0.190813,0.800000,0.600000,-1.000000,0.213825,0.800371,0.599924,-1.000000
2.360000,-0.206632,-1.130259,1.336236,-1.776802,-0.233888,-1.110165,1.306954,-1.767700,0.188134,0.800000,0.600000,-1.000000,0.211248,0.800374,0.599925,-1.000000
2.370000,-0.203428,-1.132310,1.339178,-1.777693,-0.230842,-1.112379,1.310173,-1.768704,0.185446,0.800000,0.600000,-1.000000,0.208659,0.800377,0.599926,-1.000000
2.380000,-0.200208,-1.134337,1.342083,-1.778571,-0.227779,-1.114575,1.313360,-1.769694,0.182749,0.800000,0.600000,-1.000000,0.206059,0.800380,0.599927,-1.000000
2.390000,-0.196972,-1.136342,1.344952,-1.779435,-0.224698,-1.116752,1.316516,-1.770672,0.180042,0.800000,0.600000,-1.000000,0.203449,0.800382,0.599927,-1.000000
2.400000,-0.193720,-1.138323,1.347784,-1.780285,-0.221600,-1.118909,1.319640,-1.771638,0.177325,0.800000,0.600000,-1.000000,0.200828,0.800385,0.599928,-1.000000
2.410000,-0.190453,-1.140280,1.350578,-1.781122,-0.218485,-1.121046,1.322730,-1.772590,0.174600,0.800000,0.600000,-1.000000,0.198197,0.800388,0.599929,-1.000000
2.420000,-0.187171,-1.142214,1.353335,-1.781945,-0.215354,-1.123163,1.325788,-1.773529,0.171866,0.800000,0.600000,-1.000000,0.195555,0.800391,0.599930,-1.000000
2.430000,-0.183873,-1.144122,1.356053,-1.782754,-0.212206,-1.125259,1.328811,-1.774455,0.169122,0.800000,0.600000,-1.000000,0.192903,0.800393,0.599931,-1.000000
2.440000,-0.180561,-1.146006,1.358733,-1.783550,-0.209041,-1.127333,1.331799,-1.775370,0.166370,0.800000,0.600000,-1.000000,0.190241,0.800395,0.599932,-1.000000
2.450000,-0.177235,-1.147864,1.361373,-1.784332,-0.205861,-1.129386,1.334752,-1.776271,0.163610,0.800000,0.600000,-1.000000,0.187570,0.800397,0.599932,-1.000000
2.460000,-0.173894,-1.149696,1.363973,-1.785100,-0.202664,-1.131417,1.337670,-1.777159,0.160841,0.800000,0.600000,-1.000000,0.184888,0.800400,0.599933,-1.000000
2.470000,-0.170538,-1.151503,1.366534,-1.785855,-0.199451,-1.133426,1.340552,-1.778034,0.158063,0.800000,0.600000,-1.000000,0.182197,0.800402,0.599934,-1.000000
2.480000,-0.167169,-1.153283,1.369054,-1.786595,-0.196223,-1.135412,1.343399,-1.778895,0.155278,0.800000,0.600000,-1.000000,0.179497,0.800404,0.599935,-1.000000
2.490000,-0.163786,-1.155036,1.371534,-1.787322,-0.192980,-1.137374,1.346208,-1.779742,0.152485,0.800000,0.600000,-1.000000,0.176787,0.800406,0.599936,-1.000000
2.500000,-0.160390,-1.156763,1.373973,-1.788035,-0.189721,-1.139313,1.348981,-1.780576,0.149684,0.800000,0.600000,-1.000000,0.174068,0.800408,0.599937,-1.000000
2.510000,-0.156980,-1.158462,1.376371,-1.788733,-0.186447,-1.141228,1.351716,-1.781397,0.146875,0.800000,0.600000,-1.000000,0.171340,0.800411,0.599938,-1.000000
2.520000,-0.153557,-1.160133,1.378726,-1.789418,-0.183158,-1.143118,1.354414,-1.782203,0.144059,0.800000,0.600000,-1.000000,0.168604,0.800413,0.599939,-1.000000
2.530000,-0.150121,-1.161776,1.381040,-1.790089,-0.179854,-1.144984,1.357073,-1.782996,0.141235,0.800000,0.600000,-1.000000,0.165858,0.800415,0.599940,-1.000000
2.540000,-0.146673,-1.163391,1.383312,-1.790745,-0.176536,-1.146825,1.359693,-1.783776,0.138404,0.800000,0.600000,-1.000000,0.163105,0.800417,0.599941,-1.000000
2.550000,-0.143212,-1.164976,1.385541,-1.791388,-0.173204,-1.148640,1.362274,-1.784541,0.135567,0.800000,0.600000,-1.000000,0.160342,0.800419,0.599942,-1.000000
2.560000,-0.139739,-1.166533,1.387726,-1.792017,-0.169857,-1.150429,1.364816,-1.785293,0.132722,0.800000,0.600000,-1.000000,0.157572,0.800422,0.599943,-1.000000
2.570000,-0.136254,-1.168061,1.389869,-1.792631,-0.166497,-1.152192,1.367318,-1.786031,0.129870,0.800000,0.600000,-1.000000,0.154794,0.800424,0.599944,-1.000000
2.580000,-0.132758,-1.169559,1.391967,-1.793232,-0.163123,-1.153929,1.369780,-1.786755,0.127012,0.800000,0.600000,-1.000000,0.152008,0.800426,0.599945,-1.000000
2.590000,-0.129250,-1.171027,1.394022,-1.793819,-0.159736,-1.155639,1.372201,-1.787466,0.124148,0.800000,0.600000,-1.000000,0.149213,0.800428,0.599946,-1.000000
2.600000,-0.125730,-1.172464,1.396032,-1.794391,-0.156335,-1.157321,1.374581,-1.788162,0.121277,0.800000,0.600000,-1.000000,0.146412,0.800430,0.599947,-1.000000
2.610000,-0.122200,-1.173871,1.397998,-1.794950,-0.152922,-1.158976,1.376919,-1.788845,0.118400,0.800000,0.600000,-1.000000,0.143603,0.800432,0.599948,-1.000000
2.620000,-0.118659,-1.175247,1.399919,-1.795494,-0.149495,-1.160603,1.379216,-1.789514,0.115517,0.800000,0.600000,-1.000000,0.140786,0.800434,0.599950,-1.000000
2.630000,-0.115107,-1.176592,1.401795,-1.796025,-0.146057,-1.162202,1.381471,-1.790169,0.112628,0.800000,0.600000,-1.000000,0.137963,0.800436,0.599951,-1.000000
2.640000,-0.111546,-1.177906,1.403625,-1.796541,-0.142606,-1.163773,1.383684,-1.790810,0.109734,0.800000,0.600000,-1.000000,0.135132,0.800438,0.599952,-1.000000
2.650000,-0.107974,-1.179188,1.405410,-1.797044,-0.139142,-1.165314,1.385853,-1.791437,0.106834,0.800000,0.600000,-1.000000,0.132295,0.800440,0.599953,-1.000000
2.660000,-0.104392,-1.180438,1.407149,-1.797533,-0.135667,-1.166827,1.387980,-1.792050,0.103928,0.800000,0.600000,-1.000000,0.129450,0.800442,0.599954,-1.000000
2.670000,-0.100801,-1.181656,1.408841,-1.798007,-0.132181,-1.168309,1.390063,-1.792650,0.101017,0.800000,0.600000,-1.000000,0.126600,0.800443,0.599955,-1.000000
2.680000,-0.097201,-1.182841,1.410488,-1.798468,-0.128683,-1.169763,1.392102,-1.793237,0.098102,0.800000,0.600000,-1.000000,0.123743,0.800445,0.599956,-1.000000
2.690000,-0.093592,-1.183993,1.412087,-1.798915,-0.125174,-1.171186,1.394096,-1.793810,0.095181,0.800000,0.600000,-1.000000,0.120879,0.800446,0.599957,-1.000000
2.700000,-0.089974,-1.185112,1.413639,-1.799348,-0.121654,-1.172578,1.396047,-1.794369,0.092255,0.800000,0.600000,-1.000000,0.118010,0.800447,0.599958,-1.000000
2.710000,-0.086347,-1.186198,1.415144,-1.799768,-0.118123,-1.173940,1.397953,-1.794914,0.089325,0.800000,0.600000,-1.000000,0.115134,0.800449,0.599959,-1.000000
2.720000,-0.082713,-1.187251,1.416601,-1.800173,-0.114582,-1.175271,1.399814,-1.795445,0.086390,0.800000,0.600000,-1.000000,0.112253,0.800450,0.599960,-1.000000
2.730000,-0.079070,-1.188270,1.418012,-1.800564,-0.111031,-1.176571,1.401630,-1.795962,0.083451,0.800000,0.600000,-1.000000,0.109366,0.800452,0.599961,-1.000000
2.740000,-0.075420,-1.189256,1.419374,-1.800942,-0.107470,-1.177840,1.403400,-1.796465,0.080508,0.800000,0.600000,-1.000000,0.106473,0.800453,0.599962,-1.000000
2.750000,-0.071763,-1.190207,1.420689,-1.801305,-0.103899,-1.179076,1.405126,-1.796953,0.077561,0.800000,0.600000,-1.000000,0.103576,0.800454,0.599963,-1.000000
2.760000,-0.068098,-1.191124,1.421956,-1.801655,-0.100319,-1.180281,1.406805,-1.797428,0.074609,0.800000,0.600000,-1.000000,0.100672,0.800456,0.599964,-1.000000
2.770000,-0.064427,-1.192007,1.423174,-1.801991,-0.096730,-1.181454,1.408438,-1.797889,0.071654,0.800000,0.600000,-1.000000,0.097764,0.800457,0.599965,-1.000000
2.780000,-0.060749,-1.192855,1.424344,-1.802313,-0.093132,-1.182594,1.410025,-1.798337,0.068696,0.800000,0.600000,-1.000000,0.094851,0.800458,0.599966,-1.000000
2.790000,-0.057064,-1.193668,1.425466,-1.802621,-0.089525,-1.183701,1.411566,-1.798770,0.065734,0.800000,0.600000,-1.000000,0.091934,0.800460,0.599967,-1.000000
2.800000,-0.053374,-1.194447,1.426539,-1.802915,-0.085910,-1.184776,1.413060,-1.799189,0.062768,0.800000,0.600000,-1.000000,0.089011,0.800461,0.599968,-1.000000
2.810000,-0.049678,-1.195190,1.427563,-1.803196,-0.082287,-1.185817,1.414507,-1.799594,0.059800,0.800000,0.600000,-1.000000,0.086084,0.800462,0.599968,-1.000000
2.820000,-0.045977,-1.195898,1.428538,-1.803463,-0.078656,-1.186825,1.415906,-1.799986,0.056829,0.800000,0.600000,-1.000000,0.083153,0.800464,0.599969,-1.000000
2.830000,-0.042270,-1.196571,1.429463,-1.803715,-0.075017,-1.187800,1.417259,-1.800363,0.053854,0.800000,0.600000,-1.000000,0.080218,0.800465,0.599970,-1.000000
2.840000,-0.038559,-1.197208,1.430340,-1.803955,-0.071371,-1.188741,1.418564,-1.800727,0.050877,0.800000,0.600000,-1.000000,0.077279,0.800466,0.599971,-1.000000
2.850000,-0.034843,-1.197810,1.431167,-1.804180,-0.067718,-1.189648,1.419821,-1.801076,0.047898,0.800000,0.600000,-1.000000,0.074335,0.800467,0.599972,-1.000000
2.860000,-0.031122,-1.198376,1.431944,-1.804392,-0.064059,-1.190521,1.421030,-1.801412,0.044916,0.800000,0.600000,-1.000000,0.071388,0.800469,0.599973,-1.000000
2.870000,-0.027398,-1.198905,1.432672,-1.804590,-0.060393,-1.191359,1.422191,-1.801735,0.041931,0.800000,0.600000,-1.000000,0.068438,0.800470,0.599974,-1.000000
2.880000,-0.023670,-1.199399,1.433350,-1.804774,-0.056720,-1.192163,1.423303,-1.802043,0.038945,0.800000,0.600000,-1.000000,0.065484,0.800471,0.599975,-1.000000
2.890000,-0.019938,-1.199857,1.433978,-1.804944,-0.053042,-1.192932,1.424368,-1.802337,0.035957,0.800000,0.600000,-1.000000,0.062527,0.800472,0.599976,-1.000000
2.900000,-0.016204,-1.200278,1.434557,-1.805101,-0.049358,-1.193667,1.425384,-1.802618,0.032967,0.800000,0.600000,-1.000000,0.059567,0.800473,0.599977,-1.000000
2.910000,-0.012466,-1.200663,1.435085,-1.805244,-0.045669,-1.194367,1.426351,-1.802885,0.029975,0.800000,0.600000,-1.000000,0.056603,0.800474,0.599978,-1.000000
2.920000,-0.008726,-1.201012,1.435563,-1.805374,-0.041975,-1.195031,1.427269,-1.803138,0.026982,0.800000,0.600000,-1.000000,0.053637,0.800475,0.599979,-1.000000
2.930000,-0.004984,-1.201324,1.435991,-1.805490,-0.038276,-1.195660,1.428138,-1.803377,0.023987,0.800000,0.600000,-1.000000,0.050668,0.800476,0.599979,-1.000000
2.940000,-0.001239,-1.201600,1.436369,-1.805592,-0.034572,-1.196254,1.428958,-1.803603,0.020991,0.800000,0.600000,-1.000000,0.047697,0.800477,0.599980,-1.000000
2.950000,0.002507,-1.201838,1.436697,-1.805680,-0.030864,-1.196813,1.429729,-1.803815,0.017995,0.800000,0.600000,-1.000000,0.044724,0.800478,0.599981,-1.000000
2.960000,0.006254,-1.202041,1.436974,-1.805755,-0.027152,-1.197336,1.430450,-1.804013,0.014997,0.800000,0.600000,-1.000000,0.041748,0.800479,0.599982,-1.000000
2.970000,0.010003,-1.202206,1.437201,-1.805816,-0.023437,-1.197823,1.431122,-1.804198,0.011998,0.800000,0.600000,-1.000000,0.038770,0.800480,0.599982,-1.000000
2.980000,0.013752,-1.202335,1.437378,-1.805864,-0.019718,-1.198274,1.431745,-1.804368,0.008999,0.800000,0.600000,-1.000000,0.035790,0.800480,0.599983,-1.000000
